,Time,TweetUrl,Content,English,Covid tweets,Sub-category,UserID,UserName,RetweetNum,LikeNum,UserHandle,UserUrl,Location,UserID_PostID,,
1320433840238796800,Sun Oct 25 18:35:34 +0000 2020,https://twitter.com/@RTErdogan/status/1320433840238796800,"Allah’ın izni ve milletimizin desteğiyle, ne yaparlarsa yapsınlar bu kutlu yürüyüşü durduramayacaklar. 
  
  Hakkın ve adaletin güneşi yükseldikçe zulmün ateşi sönecek, zalimin gücü tükenecektir. https://t.co/gF9Ep2X22o",0,0,0,68034431,Recep Tayyip Erdoğan,11797,51175,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320433840238796800",,~
1320693579740778497,Mon Oct 26 11:47:41 +0000 2020,https://twitter.com/@RTErdogan/status/1320693579740778497,Mevlid-i Nebi Haftası Açılış Programı https://t.co/dq5zf819Jt,0,0,0,68034431,Recep Tayyip Erdoğan,7189,34620,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320693579740778497",,~
1320693579740778497,Mon Oct 26 11:47:41 +0000 2020,https://twitter.com/@RTErdogan/status/1320693579740778497,Mevlid-i Nebi Haftası Açılış Programı https://t.co/dq5zf819Jt,,,,68034431,Recep Tayyip Erdoğan,7189,34621,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320693579740778497",,~
1320732070247833602,Mon Oct 26 14:20:38 +0000 2020,https://twitter.com/@RTErdogan/status/1320732070247833602,KKTC Cumhurbaşkanı Ersin Tatar’ı Resmî Karşılama Töreni https://t.co/HUEdTdIveL,0,0,0,68034431,Recep Tayyip Erdoğan,5430,30016,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320732070247833602",,~
1320752386630164482,Mon Oct 26 15:41:22 +0000 2020,https://twitter.com/@RTErdogan/status/1320752386630164482,KKTC Cumhurbaşkanı Ersin Tatar ile Ortak Basın Toplantısı https://t.co/QPXusZ6lQJ,0,0,0,68034431,Recep Tayyip Erdoğan,5066,27105,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320752386630164482",,~
1320832384389042176,Mon Oct 26 20:59:14 +0000 2020,https://twitter.com/@RTErdogan/status/1320832384389042176,"Hatay’da gerçekleştirdikleri başarılı terörle mücadele operasyonu nedeniyle kahraman güvenlik güçlerimizi tebrik ediyorum. Tüm Hataylı kardeşlerime geçmiş olsun temennilerimi iletiyorum. Rabbim ülkemizi her türlü saldırıdan, felaketten, hain emellerden korusun.",0,0,0,68034431,Recep Tayyip Erdoğan,16598,101369,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320832384389042176",,~
1320832950464897025,Mon Oct 26 21:01:29 +0000 2020,https://twitter.com/@RTErdogan/status/1320832950464897025,"Türkiye artık bu tür saldırılarla dizayn edilebilen, yönlendirilen, meşgul edilen bir ülke değildir. Allah’ın izni, güvenlik güçlerimizin gayretiyle hem sınırlarımız içerisinde hem de sınırlarımızın ötesinde terörle ve destekçileriyle mücadelemizi sürdüreceğiz.",0,0,0,68034431,Recep Tayyip Erdoğan,11681,64845,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1320832950464897025",,~
1321360553290457088,Wed Oct 28 07:58:00 +0000 2020,https://twitter.com/@RTErdogan/status/1321360553290457088,"Cumhuriyetimizin kurucu iradesi nasıl bu vatanı yedi düvelin planlarını bozarak işgalden kurtarmışsa, biz de hedeflerimize aynı şekilde ulaşmakta kararlıyız. https://t.co/31W3XMa4kK",0,0,0,68034431,Recep Tayyip Erdoğan,7198,37828,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321360553290457088",,~
1321389152529731584,Wed Oct 28 09:51:38 +0000 2020,https://twitter.com/@RTErdogan/status/1321389152529731584,AK Parti Grup Toplantısı https://t.co/AeOQfz5zCu,0,0,0,68034431,Recep Tayyip Erdoğan,5324,26052,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321389152529731584",,~
1321422787051966464,Wed Oct 28 12:05:17 +0000 2020,https://twitter.com/@RTErdogan/status/1321422787051966464,"Mekke’ye, Medine’ye, Asya’ya, Afrika’ya, Avrupa’ya, tüm dünyaya, tüm alemlere ve tüm zamanlara şeref veren Peygamber Efendimize yapılan saldırılara samimiyetle karşı durmak bizim şeref meselemizdir. https://t.co/TefvK8r5rJ",0,0,0,68034431,Recep Tayyip Erdoğan,13713,58801,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321422787051966464",,~
1321451663635472385,Wed Oct 28 14:00:02 +0000 2020,https://twitter.com/@RTErdogan/status/1321451663635472385,"Bir asırdır emperyalistlerin oyun sahası haline dönüşmüş bu kadim coğrafyanın artık içine sokulduğu cendereden kurtulma vakti gelmiştir.
  
  İnşallah bu kutlu çıkışın en büyük destekçisi de Türkiye olacaktır. https://t.co/5FsyIclblZ",0,0,0,68034431,Recep Tayyip Erdoğan,10074,41715,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321451663635472385",,~
1321496959002267652,Wed Oct 28 17:00:01 +0000 2020,https://twitter.com/@RTErdogan/status/1321496959002267652,"Rûhum sana âşık, sana hayrandır Efendim,
  Bir ben değil, âlem sana kurbandır Efendim.
  Doğ kalbime bir lâhzacık ey Nur-i dilârâ,
  Nûrun ki; gönül derdime dermandır Efendim...
  
  Leyle-i Mevlid’imiz mübarek olsun. https://t.co/mR9UbVlIfB",0,0,0,68034431,Recep Tayyip Erdoğan,16739,74941,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321496959002267652",,~
1321724187581550592,Thu Oct 29 08:02:57 +0000 2020,https://twitter.com/@RTErdogan/status/1321724187581550592,Anıtkabir’i Ziyaret #29EkimCumhuriyetBayramı https://t.co/qvRHHUAtAw,0,0,0,68034431,Recep Tayyip Erdoğan,4748,32760,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321724187581550592",,~
1321724187581550592,Thu Oct 29 08:02:57 +0000 2020,https://twitter.com/@RTErdogan/status/1321724187581550592,Anıtkabir’i Ziyaret #29EkimCumhuriyetBayramı https://t.co/qvRHHUAtAw,,,,68034431,Recep Tayyip Erdoğan,4748,32759,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321724187581550592",,~
1321746629544783872,Thu Oct 29 09:32:08 +0000 2020,https://twitter.com/@RTErdogan/status/1321746629544783872,#29EkimCumhuriyetBayramı Tebriklerini Kabul https://t.co/oTQHiUlWXa,0,0,0,68034431,Recep Tayyip Erdoğan,3925,23519,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321746629544783872",,~
1321754925882376193,Thu Oct 29 10:05:06 +0000 2020,https://twitter.com/@RTErdogan/status/1321754925882376193,"Ülkemizde ve yurt dışında yaşayan vatandaşlarımızın 29 Ekim Cumhuriyet Bayramı’nı tebrik ediyorum.
  
  Cumhuriyetimizin ilanının 97. yıl dönümünde, İstiklal Harbimizin tüm kahramanları ile Cumhuriyetimizin banisi Gazi Mustafa Kemal Atatürk’ü tazimle anıyorum. https://t.co/1FTcj7TPPH https://t.co/sSKLhe67lV",0,0,0,68034431,Recep Tayyip Erdoğan,5496,36054,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321754925882376193",,~
1321772829801664517,Thu Oct 29 11:16:14 +0000 2020,https://twitter.com/@RTErdogan/status/1321772829801664517,"Türkiye Cumhuriyeti Cumhurbaşkanlığı olarak tüm vatandaşlarımızın 29 Ekim Cumhuriyet Bayramı’nı kutluyoruz.
  
  Gazi Mustafa Kemal Atatürk başta olmak üzere, İstiklal Harbimizin tüm kahramanlarını saygıyla yâd ediyoruz. https://t.co/1W9DcKb5Fm",0,0,0,272613386,Recep Tayyip Erdoğan,2200,15129,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1321772829801664517",,~
1321774790273847296,Thu Oct 29 11:24:02 +0000 2020,https://twitter.com/@RTErdogan/status/1321774790273847296,"RT @tcbestepe: Türkiye Cumhuriyeti Cumhurbaşkanlığı olarak tüm vatandaşlarımızın 29 Ekim Cumhuriyet Bayramı’nı kutluyoruz.
  
  Gazi Mustafa Ke…",0,0,0,68034431,Recep Tayyip Erdoğan,2200,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321774790273847296",,~
1321811194475384832,Thu Oct 29 13:48:41 +0000 2020,https://twitter.com/@RTErdogan/status/1321811194475384832,Cumhuriyetin 97. Yılında Millî Mücadele Sergisi Açılışı #29EkimCumhuriyetBayramı https://t.co/W4gQ8xMw0p,0,0,0,68034431,Recep Tayyip Erdoğan,4272,24925,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1321811194475384832",,~
1322105927437176832,Fri Oct 30 09:19:51 +0000 2020,https://twitter.com/@RTErdogan/status/1322105927437176832,"Cumhurbaşkanımız Erdoğan, Taksim Camisi ve Atatürk Kültür Merkezi'nde yaptığı incelemeler sonrası açıklamada bulunuyor.. https://t.co/ylQAC761ky",0,0,0,1628824092,Recep Tayyip Erdoğan,2125,11375,@RTErdogan,https://twitter.com/@RTErdogan,Türkiye,"@RTErdogan,1322105927437176832",,~
1322106394733125632,Fri Oct 30 09:21:42 +0000 2020,https://twitter.com/@RTErdogan/status/1322106394733125632,"RT @Akparti: Cumhurbaşkanımız Erdoğan, Taksim Camisi ve Atatürk Kültür Merkezi'nde yaptığı incelemeler sonrası açıklamada bulunuyor.. https…",0,0,0,68034431,Recep Tayyip Erdoğan,2125,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322106394733125632",,~
1322155670788055046,Fri Oct 30 12:37:31 +0000 2020,https://twitter.com/@RTErdogan/status/1322155670788055046,"İzmir’de meydana gelen #deprem'den etkilenen tüm vatandaşlarımıza geçmiş olsun. 
  
  Devletimizin tüm imkanlarıyla depremden etkilenen vatandaşlarımızın yanındayız. İlgili tüm kurumlarımızla, bakanlarımızla bölgede gerekli çalışmalara başlamak için harekete geçtik.",0,0,0,68034431,Recep Tayyip Erdoğan,19148,119634,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322155670788055046",,~
1322155670788055046,Fri Oct 30 12:37:31 +0000 2020,https://twitter.com/@RTErdogan/status/1322155670788055046,"İzmir’de meydana gelen #deprem'den etkilenen tüm vatandaşlarımıza geçmiş olsun. 
  
  Devletimizin tüm imkanlarıyla depremden etkilenen vatandaşlarımızın yanındayız. İlgili tüm kurumlarımızla, bakanlarımızla bölgede gerekli çalışmalara başlamak için harekete geçtik.",,,,68034431,Recep Tayyip Erdoğan,19147,119634,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322155670788055046",,~
1322155670788055046,Fri Oct 30 12:37:31 +0000 2020,https://twitter.com/@RTErdogan/status/1322155670788055046,"İzmir’de meydana gelen #deprem'den etkilenen tüm vatandaşlarımıza geçmiş olsun. 
  
  Devletimizin tüm imkanlarıyla depremden etkilenen vatandaşlarımızın yanındayız. İlgili tüm kurumlarımızla, bakanlarımızla bölgede gerekli çalışmalara başlamak için harekete geçtik.",,,,68034431,Recep Tayyip Erdoğan,19147,119633,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322155670788055046",,~
1322191564425351168,Fri Oct 30 15:00:08 +0000 2020,https://twitter.com/@RTErdogan/status/1322191564425351168,"I just called President @RTErdogan to offer my condolences for the tragic loss of life from the earthquake that struck both our countries. Whatever our differences, these are times when our people need to stand together.",1,0,0,104298598,Recep Tayyip Erdoğan,2665,25919,@RTErdogan,https://twitter.com/@RTErdogan,Greece,"@RTErdogan,1322191564425351168",,~
1322225798024208384,Fri Oct 30 17:16:10 +0000 2020,https://twitter.com/@RTErdogan/status/1322225798024208384,"Prof. Dr. Aziz Sancar Bilim, Hizmet ve Teşvik Ödülleri Töreni https://t.co/opZZdcIvqv",0,0,0,68034431,Recep Tayyip Erdoğan,4452,28209,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322225798024208384",,~
1322232355894034434,Fri Oct 30 17:42:14 +0000 2020,https://twitter.com/@RTErdogan/status/1322232355894034434,"Thank you, Mr. Prime Minister.
  
  I offer my condolences to all of Greece on behalf of myself and the Turkish people. Turkey, too, is always ready to help Greece heal its wounds.
  
  That two neighbors show solidarity in difficult times is more valuable than many things in life.",1,0,0,68034431,Recep Tayyip Erdoğan,7308,44440,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322232355894034434",,~
1322232355894034434,Fri Oct 30 17:42:14 +0000 2020,https://twitter.com/@RTErdogan/status/1322232355894034434,"Thank you, Mr. Prime Minister.
  
  I offer my condolences to all of Greece on behalf of myself and the Turkish people. Turkey, too, is always ready to help Greece heal its wounds.
  
  That two neighbors show solidarity in difficult times is more valuable than many things in life.",,,,68034431,Recep Tayyip Erdoğan,7308,44438,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322232355894034434",,~
1322498239615193088,Sat Oct 31 11:18:45 +0000 2020,https://twitter.com/@RTErdogan/status/1322498239615193088,AK Parti Van İl Kongremizdeyiz. https://t.co/ixD3PpGPaM,0,0,0,68034431,Recep Tayyip Erdoğan,4597,25943,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322498239615193088",,~
1322498239615193088,Sat Oct 31 11:18:45 +0000 2020,https://twitter.com/@RTErdogan/status/1322498239615193088,AK Parti Van İl Kongremizdeyiz. https://t.co/ixD3PpGPaM,,,,68034431,Recep Tayyip Erdoğan,4596,25943,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322498239615193088",,~
1322512534964969472,Sat Oct 31 12:15:34 +0000 2020,https://twitter.com/@RTErdogan/status/1322512534964969472,"İzmir depremi dolayısıyla geçmiş olsun ve taziye mesajlarını ileterek yardıma hazır olduğunu bildiren tüm dost ülkelere teşekkür ediyorum. 
  
  Türkiye Cumhuriyeti Devleti olarak tüm kurumlarımızla sahada vatandaşımızın yanındayız, duruma tam olarak hakimiz. https://t.co/2Qy8GLy3kB",0,0,0,68034431,Recep Tayyip Erdoğan,11667,78877,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322512534964969472",,~
1322512534964969472,Sat Oct 31 12:15:34 +0000 2020,https://twitter.com/@RTErdogan/status/1322512534964969472,"İzmir depremi dolayısıyla geçmiş olsun ve taziye mesajlarını ileterek yardıma hazır olduğunu bildiren tüm dost ülkelere teşekkür ediyorum. 
  
  Türkiye Cumhuriyeti Devleti olarak tüm kurumlarımızla sahada vatandaşımızın yanındayız, duruma tam olarak hakimiz. https://t.co/2Qy8GLy3kB",,,,68034431,Recep Tayyip Erdoğan,11666,78876,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322512534964969472",,~
1322546726494969857,Sat Oct 31 14:31:25 +0000 2020,https://twitter.com/@RTErdogan/status/1322546726494969857,https://t.co/N4z0gz4IgJ,0,0,0,68034431,Recep Tayyip Erdoğan,4154,34073,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322546726494969857",,~
1322550190700699649,Sat Oct 31 14:45:11 +0000 2020,https://twitter.com/@RTErdogan/status/1322550190700699649,RT @RTErdogan: https://t.co/N4z0gz4IgJ,0,0,0,68034431,Recep Tayyip Erdoğan,4154,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322550190700699649",,~
1322592599509671936,Sat Oct 31 17:33:42 +0000 2020,https://twitter.com/@RTErdogan/status/1322592599509671936,"Cumhurbaşkanı Erdoğan, İzmir’de açıklamalarda bulunuyor https://t.co/WpSM4PzIgC",0,0,0,272613386,Recep Tayyip Erdoğan,3789,20098,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1322592599509671936",,~
1322592599509671936,Sat Oct 31 17:33:42 +0000 2020,https://twitter.com/@RTErdogan/status/1322592599509671936,"Cumhurbaşkanı Erdoğan, İzmir’de açıklamalarda bulunuyor https://t.co/WpSM4PzIgC",,,,272613386,Recep Tayyip Erdoğan,3788,20098,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1322592599509671936",,~
1322592632925790209,Sat Oct 31 17:33:50 +0000 2020,https://twitter.com/@RTErdogan/status/1322592632925790209,"RT @tcbestepe: Cumhurbaşkanı Erdoğan, İzmir’de açıklamalarda bulunuyor https://t.co/WpSM4PzIgC",0,0,0,68034431,Recep Tayyip Erdoğan,3789,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322592632925790209",,~
1322592632925790209,Sat Oct 31 17:33:50 +0000 2020,https://twitter.com/@RTErdogan/status/1322592632925790209,"RT @tcbestepe: Cumhurbaşkanı Erdoğan, İzmir’de açıklamalarda bulunuyor https://t.co/WpSM4PzIgC",,,,68034431,Recep Tayyip Erdoğan,3788,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322592632925790209",,~
1322838813568282629,Sun Nov 01 09:52:04 +0000 2020,https://twitter.com/@RTErdogan/status/1322838813568282629,https://t.co/Q6kfAQb2zN,0,0,0,68034431,Recep Tayyip Erdoğan,2166,15235,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322838813568282629",,~
1322851176661004288,Sun Nov 01 10:41:12 +0000 2020,https://twitter.com/@RTErdogan/status/1322851176661004288,"Bugün vefat haberini üzüntüyle aldığımız, AK Parti’mizin kurucularından, değerli yol arkadaşım Burhan Kuzu hocamıza Allah’tan rahmet, ailesine ve sevenlerine başsağlığı diliyorum.
  
  Rabbimden koronavirüs tedavisi gören tüm hastalarımıza acil şifalar temenni ediyorum.",0,1,4,68034431,Recep Tayyip Erdoğan,8148,64277,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322851176661004288",,~
1322851176661004288,Sun Nov 01 10:41:12 +0000 2020,https://twitter.com/@RTErdogan/status/1322851176661004288,"Bugün vefat haberini üzüntüyle aldığımız, AK Parti’mizin kurucularından, değerli yol arkadaşım Burhan Kuzu hocamıza Allah’tan rahmet, ailesine ve sevenlerine başsağlığı diliyorum.
  
  Rabbimden koronavirüs tedavisi gören tüm hastalarımıza acil şifalar temenni ediyorum.",,,,68034431,Recep Tayyip Erdoğan,8147,64277,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322851176661004288",,~
1322863823561379840,Sun Nov 01 11:31:27 +0000 2020,https://twitter.com/@RTErdogan/status/1322863823561379840,AK Parti Samsun İl Kongremizdeyiz. https://t.co/g7doOZ815H,0,0,0,68034431,Recep Tayyip Erdoğan,4147,22303,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322863823561379840",,~
1322883799152295940,Sun Nov 01 12:50:50 +0000 2020,https://twitter.com/@RTErdogan/status/1322883799152295940,Samsun - Sivas Demiryolu Hattı Modernizasyonun Tamamlanması Töreni https://t.co/FSg1P2Uc95,0,0,0,68034431,Recep Tayyip Erdoğan,4008,22184,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322883799152295940",,~
1322916306027483137,Sun Nov 01 15:00:00 +0000 2020,https://twitter.com/@RTErdogan/status/1322916306027483137,"Türkiye’ye nasıl 18 yılda demokraside ve kalkınmada çağ atlattıysak, önümüzdeki dönemde de ülkemize hizmetlerimizi artırarak sürdüreceğiz. 
  
  İnşallah, hep birlikte büyük ve güçlü Türkiye’yi inşa edeceğiz. https://t.co/kP1ZFkk3mm",0,0,0,68034431,Recep Tayyip Erdoğan,7643,33091,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322916306027483137",,~
1322954053542834176,Sun Nov 01 17:30:00 +0000 2020,https://twitter.com/@RTErdogan/status/1322954053542834176,"Allah ömür verdikçe, bu can bu bedende durdukça 81 vilayeti ve 83 milyon insanı ile bütün Türkiye’ye hizmet etmeye devam edeceğiz. https://t.co/ruwXEV8s1Q",0,0,0,68034431,Recep Tayyip Erdoğan,13283,68946,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322954053542834176",,~
1322954053542834176,Sun Nov 01 17:30:00 +0000 2020,https://twitter.com/@RTErdogan/status/1322954053542834176,"Allah ömür verdikçe, bu can bu bedende durdukça 81 vilayeti ve 83 milyon insanı ile bütün Türkiye’ye hizmet etmeye devam edeceğiz. https://t.co/ruwXEV8s1Q",,,,68034431,Recep Tayyip Erdoğan,13282,68946,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322954053542834176",,~
1322968166797107204,Sun Nov 01 18:26:05 +0000 2020,https://twitter.com/@RTErdogan/status/1322968166797107204,"Cumhurbaşkanı @RTErdogan’ın, “Soykırım: Srebrenitsa'dan Alınan Dersler” konulu Liderler Zirvesi'ne gönderdiği video mesaj https://t.co/sqOcHinz6T",0,0,0,272613386,Recep Tayyip Erdoğan,4228,24673,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1322968166797107204",,~
1322968220010221569,Sun Nov 01 18:26:17 +0000 2020,https://twitter.com/@RTErdogan/status/1322968220010221569,"RT @tcbestepe: Cumhurbaşkanı @RTErdogan’ın, “Soykırım: Srebrenitsa'dan Alınan Dersler” konulu Liderler Zirvesi'ne gönderdiği video mesaj ht…",0,0,0,68034431,Recep Tayyip Erdoğan,4228,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1322968220010221569",,~
1323277090158989313,Mon Nov 02 14:53:38 +0000 2020,https://twitter.com/@RTErdogan/status/1323277090158989313,"Seni, kardeşlerin Elzem ve Ezel'i; İdil'i, İnci'yi ve daha birçok evladımızı bizlere bağışlayan Allah'a şükürler olsun.
  
  Geçmiş olsun canım yavrum... https://t.co/cQSdZp6T8G",0,0,0,68034431,Recep Tayyip Erdoğan,28763,181777,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323277090158989313",,~
1323277090158989313,Mon Nov 02 14:53:38 +0000 2020,https://twitter.com/@RTErdogan/status/1323277090158989313,"Seni, kardeşlerin Elzem ve Ezel'i; İdil'i, İnci'yi ve daha birçok evladımızı bizlere bağışlayan Allah'a şükürler olsun.
  
  Geçmiş olsun canım yavrum... https://t.co/cQSdZp6T8G",,,,68034431,Recep Tayyip Erdoğan,28762,181777,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323277090158989313",,~
1323277090158989313,Mon Nov 02 14:53:38 +0000 2020,https://twitter.com/@RTErdogan/status/1323277090158989313,"Seni, kardeşlerin Elzem ve Ezel'i; İdil'i, İnci'yi ve daha birçok evladımızı bizlere bağışlayan Allah'a şükürler olsun.
  
  Geçmiş olsun canım yavrum... https://t.co/cQSdZp6T8G",,,,68034431,Recep Tayyip Erdoğan,28762,181776,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323277090158989313",,~
1323555890159620097,Tue Nov 03 09:21:29 +0000 2020,https://twitter.com/@RTErdogan/status/1323555890159620097,"Mucizenin adı Ayda... 91 saat sonra senin o gülen gözlerinle birlikte hepimize yeni umutlar bahşeden Allah’a şükürler olsun.
  
  Geçmiş olsun güzel yavrum... https://t.co/VqZmjHbDAO",0,0,0,68034431,Recep Tayyip Erdoğan,25603,195701,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323555890159620097",,~
1323555890159620097,Tue Nov 03 09:21:29 +0000 2020,https://twitter.com/@RTErdogan/status/1323555890159620097,"Mucizenin adı Ayda... 91 saat sonra senin o gülen gözlerinle birlikte hepimize yeni umutlar bahşeden Allah’a şükürler olsun.
  
  Geçmiş olsun güzel yavrum... https://t.co/VqZmjHbDAO",,,,68034431,Recep Tayyip Erdoğan,25602,195697,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323555890159620097",,~
1323644253449428994,Tue Nov 03 15:12:36 +0000 2020,https://twitter.com/@RTErdogan/status/1323644253449428994,"İnsanlık zincirinin ebediyet halkası; 
  Çocukların kalbinde işler zaman rakkası...
  
  Güzel yavrumuz Ayda'nın tüm Türkiye'ye selamı var... https://t.co/CYtzgZQETu",0,0,0,68034431,Recep Tayyip Erdoğan,15296,104645,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323644253449428994",,~
1323652451162034176,Tue Nov 03 15:45:11 +0000 2020,https://twitter.com/@RTErdogan/status/1323652451162034176,"Cumhurbaşkanı @RTErdogan, Viyana’daki terör saldırısında yaralanmasına rağmen diğer yaralılara yardıma koşan ve vurulan bir polis memurunu ambulansa taşıyarak onun hayatını kurtaran Recep Tayyip Gültekin ve Mikail Özen ile görüntülü telefon görüşmesi gerçekleştirdi. https://t.co/lDH1LuVj2S",0,0,0,272613386,Recep Tayyip Erdoğan,4392,27210,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1323652451162034176",,~
1323659183326142467,Tue Nov 03 16:11:56 +0000 2020,https://twitter.com/@RTErdogan/status/1323659183326142467,"RT @tcbestepe: Cumhurbaşkanı @RTErdogan, Viyana’daki terör saldırısında yaralanmasına rağmen diğer yaralılara yardıma koşan ve vurulan bir…",0,0,0,68034431,Recep Tayyip Erdoğan,4392,0,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323659183326142467",,~
1323663252186931200,Tue Nov 03 16:28:06 +0000 2020,https://twitter.com/@RTErdogan/status/1323663252186931200,Kabine Toplantısı Sonrası Millete Sesleniş https://t.co/cBycwT7pOk,0,0,0,68034431,Recep Tayyip Erdoğan,5809,31784,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323663252186931200",,~
1323671796688846848,Tue Nov 03 17:02:03 +0000 2020,https://twitter.com/@RTErdogan/status/1323671796688846848,"#MilleteHizmette18Yıl...
  
  @AkParti olarak ilk günkü aşkımızla, heyecanımızla ve milletimize olan sevdamızla inandığımız yolda yürümeye inşallah devam edeceğiz. https://t.co/mMmhwNUYpw",0,0,0,68034431,Recep Tayyip Erdoğan,8874,38381,@RTErdogan,https://twitter.com/@RTErdogan,"Ankara, Turkey","@RTErdogan,1323671796688846848",,~
1323688041983184898,Tue Nov 03 18:06:36 +0000 2020,https://twitter.com/@RTErdogan/status/1323688041983184898,"Cumhurbaşkanı @RTErdogan, İzmir’deki depremde enkaz altından 91 saat sonra kurtarılan 3 yaşındaki Ayda Gezgin’in babası Uğur Gezgin ile bir telefon görüşmesi gerçekleştirdi. https://t.co/L4EXDaiRpg",0,0,0,272613386,Recep Tayyip Erdoğan,5783,42391,@RTErdogan,https://twitter.com/@RTErdogan,Ankara,"@RTErdogan,1323688041983184898",,~
